day,rule,regime,hour,fA,fB,fC,fD,fE,fF
8,Exp-Decay,tou,16,194794.16262768253,213345.19970357732,377007.87379767164,454073.38848299405,186838.2718451717,654029.8509639716
8,Exp-Decay,tou,17,139711.30077580118,225810.77579787077,345953.7110704282,507701.43212272157,336020.33594808,1059870.5560289205
8,Exp-Decay,tou,18,137553.8902742035,253536.76887432177,296394.1135558131,390795.65796360414,423290.57720358414,1262594.856097928
8,Exp-Decay,tou,19,184884.94629524116,237240.05472274453,331925.1301914722,459556.2796235026,226067.4546944638,922709.6934628492
8,Exp-Decay,tou,20,216799.28652167422,295441.99408515124,385870.5202847922,222552.53328529367,150463.62770670274,378295.76964625577
8,Exp-Decay,tou,21,272749.0497815259,336053.1212481306,196844.50474726898,103713.7371462449,66456.15520872215,160634.6760791629
8,Exp-Decay,tou,22,367036.15763226355,210487.55788416477,69139.49936043844,37627.25032302213,29942.84436137231,69661.43418641518
8,Exp-Decay,tou,23,377136.79976342095,89752.18355983739,38049.96767487905,26582.8873159117,3092.5444805417483,36255.33389360095
8,Exp-Decay,tou,0,314734.2998460219,57100.22416873684,19245.470638055824,6451.91767660026,1430.9505197856233,25069.179856794042
8,Exp-Decay,tou,1,265861.1958615854,34514.14572876807,8810.570476569543,2765.097950959325,5365.171843865794,10428.172390626549
8,Exp-Decay,tou,2,263634.69161069894,42047.900073441655,11650.52731946468,4098.134273088557,7392.727817238882,10121.692780344318
8,Exp-Decay,tou,3,265441.15236687096,44035.8058952038,6000.905370631509,6274.8602543957895,9788.73178897787,6851.049534684662
8,Exp-Decay,tou,4,279733.836866579,46680.7076982336,15305.60986578259,6581.690255525508,7796.260007571108,11957.363548635461
9,Exp-Decay,tou,5,80902.24362359465,6938.43636396786,3944.7705811391343,591.6885042120914,51.6564477796332,164.78907498542924
9,Exp-Decay,tou,6,317286.2398983845,88232.27840318033,54525.528304495674,24835.078277152163,9482.935015213587,33488.93595708604
9,Exp-Decay,tou,7,221982.00885906385,244931.46111299112,324498.6996767394,280260.17660467926,146045.4553863811,539266.0259549309
9,Exp-Decay,tou,8,121091.00996912678,171473.76403604203,277519.73098878807,305317.159923299,306965.76179402537,2435612.5877700862
9,Exp-Decay,tou,9,103257.21109138637,167483.3986588083,257010.4536691881,195387.24363083113,243877.09017368243,3344790.2203340293
9,Exp-Decay,tou,10,142634.7694756514,155285.15749999502,236334.75910104855,359977.3393301338,287759.67303210095,2455633.514219242
9,Exp-Decay,tou,11,182046.41508898302,150946.38842886407,411546.99244096247,330674.7205504046,159955.2496704798,1488740.7500249683
9,Exp-Decay,tou,12,213050.99711633872,224342.6828419037,382677.55767496413,320105.8773338203,260354.03204572573,592878.8498540849
9,Exp-Decay,tou,13,217325.75291999168,285015.0435569279,464033.85932381504,202644.96886712508,129012.83675691197,354330.36871554976
9,Exp-Decay,tou,14,214799.03894110958,334186.05580314796,387071.545687201,169173.9120665341,125894.65333395964,308119.7881103487
9,Exp-Decay,tou,15,203215.13093801646,285191.2572587086,438316.79434646736,221479.47362205165,122091.87548270864,327264.2564960517
9,Exp-Decay,tou,16,200171.9093946028,224538.8786694091,409951.5366618454,392876.922468773,179066.04714386453,498851.95487886696
9,Exp-Decay,tou,17,210281.33582310026,143236.65735063882,419611.67308822565,449747.1054569439,218885.74784428615,892787.5992264074
9,Exp-Decay,tou,18,181522.6191362705,200654.73770562804,402346.6124873025,428980.78858735325,231783.9040230318,1044000.5807857434
9,Exp-Decay,tou,19,184281.52285124824,266978.1773338142,360099.19836365635,443040.7354349732,207839.8024581901,752536.041310811
9,Exp-Decay,tou,20,211403.39130938923,334388.0632714826,421218.898157034,230618.36524943347,111772.73712915744,384859.594538517
9,Exp-Decay,tou,21,308051.03782362776,315779.1566720577,242825.8263919059,92850.12422780471,42442.027579960486,121590.42704659827
9,Exp-Decay,tou,22,361216.53918635595,213165.70727703435,69831.67803803331,33730.411303260385,12287.678575278116,79453.58559536184
9,Exp-Decay,tou,23,341369.6828769776,82013.0700491739,23431.044807496834,6632.985194916257,4283.642967195647,35778.46944509162
9,Exp-Decay,tou,0,260352.73123857638,67666.74962953746,3524.5324460452152,3521.732034589376,10507.366947339946,10377.158401456969
9,Exp-Decay,tou,1,263090.39562677575,66531.13394437912,12219.574736712388,9427.798294903629,9040.583840841708,10283.058048705196
9,Exp-Decay,tou,2,298745.91243096796,55431.495220394165,15375.958776832558,13747.35490272438,12355.498464274358,23858.43327851952
9,Exp-Decay,tou,3,325870.14872367145,45545.12410977955,17991.3211460027,2864.579960914539,1668.6500210128333,31526.16322656565
9,Exp-Decay,tou,4,325158.81955329876,62623.82832892202,19712.991661974156,5317.516128194483,1320.1265641561586,33039.64170781298
10,Exp-Decay,tou,5,78701.16408140416,5587.185562930227,2423.046971645741,1283.7063262758622,1236.2338608604828,736.2102812794747
10,Exp-Decay,tou,6,323825.6193127,87406.542566176,49891.73000685153,21737.480712077664,7778.156162439182,29299.862280355952
10,Exp-Decay,tou,7,231683.01516980867,276862.7607583826,326807.21014163434,186367.96868394298,104664.89664463044,344339.6404726725
10,Exp-Decay,tou,8,151085.85530122576,172562.44477454852,256048.49861773208,332050.60802805517,266545.4736547241,1960288.307239548
10,Exp-Decay,tou,9,119871.24872962304,174774.08042955847,221070.3379311608,188075.7440915376,205325.17686104338,3232335.2502584364
10,Exp-Decay,tou,10,133894.99959190298,173335.042907703,251992.74751749416,255582.28514286614,297292.5058931935,2576804.2900819466
10,Exp-Decay,tou,11,170534.57655595767,196499.97245371444,380185.4821223467,357708.0300893092,200652.81215598853,1325450.1358543609
10,Exp-Decay,tou,12,205882.1221175637,228961.59972006327,450877.9138383196,296179.0323649321,198479.39326633833,554675.7595195882
10,Exp-Decay,tou,13,188192.12100155794,318869.0803708967,399553.5220493683,147877.70734118653,205717.00686921272,347469.966244623
10,Exp-Decay,tou,14,192020.13001118816,355149.8206765355,303206.26874774316,194266.63628732762,150598.35864464473,327469.40496126085
10,Exp-Decay,tou,15,216901.5159099068,327323.58123623347,367461.4129069955,195243.33109373067,132008.09634497945,323820.53104552836
10,Exp-Decay,tou,16,201190.814332625,280438.9792042129,444275.503192249,249840.21634659517,146153.79215204535,625140.5196882597
10,Exp-Decay,tou,17,158097.65524253363,221428.42396961892,331061.80077777646,457040.4093014904,290503.0622361037,1031721.4499825307
10,Exp-Decay,tou,18,161230.4531407769,189766.01556728155,291385.1568503492,398453.4518831634,348132.0368783761,1366463.1691765876
10,Exp-Decay,tou,19,175780.0444509457,219319.50994171828,395261.8553302244,475753.2058602927,267410.4688194607,792693.0664777021
10,Exp-Decay,tou,20,210002.3539339752,309515.39517731295,454274.5438159268,226589.96018513403,84783.85934910111,322593.21047246456
10,Exp-Decay,tou,21,266178.00362558034,372721.2174625259,194961.89180328767,78091.67373259806,44851.00563040364,155943.92019009078
10,Exp-Decay,tou,22,363259.2300457439,148284.16046040057,56724.577605961524,29494.85281973806,12028.328499832889,58692.938739733574
10,Exp-Decay,tou,23,313937.0441113363,66581.37925184755,21857.219450423207,9478.4783268115,2444.378725559639,35528.23003550341
10,Exp-Decay,tou,0,241560.11048472743,16758.08322715831,5830.665581664999,3611.1943140422886,4613.120407450495,16112.093089900442
10,Exp-Decay,tou,1,211261.10450040194,16376.978106125887,4129.856497681065,5230.440670550703,3922.031813338668,6500.0337646659655
10,Exp-Decay,tou,2,212145.32003070827,24287.846727743785,7558.2621042961955,4197.26559485598,4926.5450230989,10967.698884955915
10,Exp-Decay,tou,3,256977.95150102972,40601.333928007225,11678.70470786536,2288.9071478830833,3616.1203192213534,22059.06572308358
10,Exp-Decay,tou,4,238389.75848403727,42805.58684093258,12678.66755495833,2901.074348017895,6020.007125994183,16389.93918982503
11,Exp-Decay,tou,5,126318.39970708154,14270.408251496066,3326.92960905989,4759.3355342213845,3733.6925566223504,54.94532735843107
11,Exp-Decay,tou,6,308331.5854641356,108692.75109953452,60207.85107315029,31653.584280871644,16418.76629888768,38697.19142666835
11,Exp-Decay,tou,7,210011.5182719526,247574.6507594475,374301.2703426827,275802.25612503476,122318.85718400471,436798.9843406056
11,Exp-Decay,tou,8,127012.62497421858,173269.51281728662,285002.31195497204,375569.34467642603,287325.43114914704,2055510.5054995723
11,Exp-Decay,tou,9,107423.0778788566,174449.59218725355,250357.825965027,199075.57298867186,214873.04446513738,3275237.2501891213
11,Exp-Decay,tou,10,143925.58543580183,175232.695380844,261879.60257573772,297236.83501623984,297505.8363961453,2328993.395360398
