day,rule,regime,hour,fA,fB,fC,fD,fE,fF
9,El Farol,tou,23,263796.13846456446,368821.63416086975,213466.57578798043,115314.21353615852,79310.56631886886,170970.3745926469
9,El Farol,tou,0,327176.40245054517,309155.3963165048,116778.41887732926,66885.13891873525,42192.94885416812,101135.11023559213
9,El Farol,tou,1,371178.2949693434,218777.62215664805,91702.19190919345,30985.811222115753,26280.230051671788,77110.82840827246
9,El Farol,tou,2,384418.4639354089,162288.518947335,65581.57250663161,21873.360466088263,10037.465198868043,71410.36983920226
9,El Farol,tou,3,366193.84531141707,85145.38898035191,22404.05111977627,14257.26396567539,4943.4388154331255,38950.95456434939
9,El Farol,tou,4,358489.4021755682,73165.16031927028,33170.87697855199,22004.37421754914,6064.884334019774,37595.87955508872
10,El Farol,tou,5,174057.53961935852,19440.181445878705,6807.216815679493,4324.836822441051,1377.3985612198421,11049.877766871767
10,El Farol,tou,6,316047.7755944043,243301.68119112987,165937.70178986614,92897.72102651179,39722.62179502028,125126.91090594609
10,El Farol,tou,7,161633.6822179084,233385.57410136148,311081.4483279554,362977.68163184886,296521.7888025887,1362091.9237259368
10,El Farol,tou,8,96301.41098952858,167488.5351081669,211512.87630475222,193083.05661826237,159320.18470393587,4315981.132408101
10,El Farol,tou,9,61938.5220000537,139304.79448183635,215880.53083785495,202279.18235152357,176280.3838531135,5678510.518514495
10,El Farol,tou,10,79665.24023757604,148282.18288155162,233806.2788197126,204265.36787067982,169138.0004657923,4892014.386480361
10,El Farol,tou,11,107099.68466212267,182247.7616384359,217431.05161067634,253272.1280715639,225138.75605578432,3649429.9102698523
10,El Farol,tou,12,129154.69927523204,186030.704708372,261250.0505881036,306936.6283875428,264525.0845855672,2599873.5984990043
10,El Farol,tou,13,157949.27494051433,176222.83387729558,260466.09644726425,334174.9681564728,257521.2036443501,2009900.6349465938
10,El Farol,tou,14,168428.08255019257,160281.41096368324,288658.171118034,330214.082515499,279936.3569482174,1794626.1690052124
10,El Farol,tou,15,157438.88404861974,170894.1733069761,276127.746089096,380543.67325597367,306376.06805930706,1794162.6423027841
10,El Farol,tou,16,138111.19471586635,172906.72618005163,203515.7447781467,318475.1465037216,308118.4561397108,2736362.663459693
