day,rule,regime,hour,vc_inner
13,Q-Learning,No-Charge,3,0.0029420509492360737
13,Q-Learning,No-Charge,4,0.0026218970210006884
13,Q-Learning,No-Charge,5,0.007984848314336818
13,Q-Learning,No-Charge,6,0.013483287846937836
13,Q-Learning,No-Charge,7,0.05295953790058023
13,Q-Learning,No-Charge,8,0.08786680730182446
13,Q-Learning,No-Charge,9,0.1373163966259753
13,Q-Learning,No-Charge,10,0.12821749722502918
13,Q-Learning,No-Charge,11,0.06144645941153501
13,Q-Learning,No-Charge,12,0.026505751103285236
13,Q-Learning,No-Charge,13,0.03437685971911226
13,Q-Learning,No-Charge,14,0.03246005918551847
13,Q-Learning,No-Charge,15,0.029454133039804868
13,Q-Learning,No-Charge,16,0.034155079373428536
13,Q-Learning,No-Charge,17,0.04724147929579408
13,Q-Learning,No-Charge,18,0.0445454571984767
13,Q-Learning,No-Charge,19,0.03390590491280949
13,Q-Learning,No-Charge,20,0.018783996082245933
13,Q-Learning,No-Charge,21,0.020946479192972222
13,Q-Learning,No-Charge,22,0.004742888926687095
13,Q-Learning,No-Charge,23,0.009120378313174735
14,Q-Learning,No-Charge,0,0.0022520029604423844
14,Q-Learning,No-Charge,1,0.0025724769605642607
14,Q-Learning,No-Charge,2,0.0023598112615471705
14,Q-Learning,No-Charge,3,0.004886619302821458
14,Q-Learning,No-Charge,4,0.008281598172605596
14,Q-Learning,No-Charge,5,0.003650901185572221
14,Q-Learning,No-Charge,6,0.014254812167838804
14,Q-Learning,No-Charge,7,0.05450371886542149
14,Q-Learning,No-Charge,8,0.10061205945481405
14,Q-Learning,No-Charge,9,0.14098010680293002
14,Q-Learning,No-Charge,10,0.11161364493475752
14,Q-Learning,No-Charge,11,0.045326908814507266
14,Q-Learning,No-Charge,12,0.03757275208422944
14,Q-Learning,No-Charge,13,0.03261970088346168
14,Q-Learning,No-Charge,14,0.028181916803020592
14,Q-Learning,No-Charge,15,0.03601241494885943
14,Q-Learning,No-Charge,16,0.040250116741258994
14,Q-Learning,No-Charge,17,0.07373339456890332
14,Q-Learning,No-Charge,18,0.04851229735493094
14,Q-Learning,No-Charge,19,0.025746857286648574
14,Q-Learning,No-Charge,20,0.023305970273814616
14,Q-Learning,No-Charge,21,0.01818949079602613
14,Q-Learning,No-Charge,22,0.00371877625678982
14,Q-Learning,No-Charge,23,0.003040438225839992
