link_id,sh,position,class,group,vc_peak,vcf_peak,los_peak,x1,y1,x2,y2,model_version
l_209,,peripheral,arterial,West,0.51985559566787,4.837837757591427,F,58.86046993158634,23.60872701684149,59.5953458922492,23.378997225514432,v3-2026-07-30-trip-suppression-fix
l_811,,inner,arterial,CBD,1.1108368304122438,6.8306818610664966,F,61.17028956170788,41.59287290640271,61.263014156469026,40.72632073934408,v3-2026-07-30-trip-suppression-fix
l_1637,,peripheral,motorway,MWY,0.3333333333333333,1.6032797137403636,F,80.3784383385374,14.049804955866923,80.94211381015269,12.79615210939323,v3-2026-07-30-trip-suppression-fix
l_1827,,peripheral,arterial,East,0.6467608062951385,0.9789474397377534,E,72.96375709370993,22.159673228405143,73.31923648138135,22.763618500378467,v3-2026-07-30-trip-suppression-fix
l_1508,,peripheral,arterial,East,0.4660556159701724,0.20404328993518833,A,82.08185256660941,48.47719424489277,82.09757664711329,48.15258459901358,v3-2026-07-30-trip-suppression-fix
l_871,,peripheral,arterial,West,0.6052963430012611,6.315875331660499,F,31.34086020845276,66.46318605069304,31.66639987561787,66.43021838241287,v3-2026-07-30-trip-suppression-fix
l_328,,inner,arterial,CBD,0.4660556159701724,1.1723484325376174,F,75.63802827473823,40.974817400909345,75.97152524439069,41.37405555633217,v3-2026-07-30-trip-suppression-fix
l_433,,inner,arterial,CBD,0.4660556159701724,0.9944149770244741,E,76.50412275029483,41.95880096187605,77.05795624886015,42.51612623415185,v3-2026-07-30-trip-suppression-fix
l_940,,peripheral,arterial,West,0.2729630135116692,1.1518025648804864,F,21.090033019984215,14.678683603041085,21.440673770187722,14.834454166452952,v3-2026-07-30-trip-suppression-fix
l_1886,SH1N,peripheral,motorway,MWY,0.26666666666666666,1.48422311763017,F,24.975534360902035,90.57846158438335,25.292236175241566,90.0591968779582,v3-2026-07-30-trip-suppression-fix
l_2525,SH16,peripheral,motorway,MWY,0.2823529411764706,1.1580176771525352,F,24.505677855443885,8.886879360120584,25.89488625289297,8.780468454057408,v3-2026-07-30-trip-suppression-fix
