day,rule,regime,hour,vc_inner
19,Q-Learning,flat,2,0.0033861368013605665
19,Q-Learning,flat,3,0.013596372874150981
19,Q-Learning,flat,4,0.008328736688284473
19,Q-Learning,flat,5,0.00552373299521531
19,Q-Learning,flat,6,0.03793637578879684
19,Q-Learning,flat,7,0.06243238087903382
19,Q-Learning,flat,8,0.10611010950788603
19,Q-Learning,flat,9,0.16083232603134828
19,Q-Learning,flat,10,0.1280921027802691
19,Q-Learning,flat,11,0.06630327761944912
19,Q-Learning,flat,12,0.04756889611068049
19,Q-Learning,flat,13,0.04144850140292939
19,Q-Learning,flat,14,0.04428816712421801
19,Q-Learning,flat,15,0.05376647049060285
19,Q-Learning,flat,16,0.05059848269353906
19,Q-Learning,flat,17,0.08117309549017371
19,Q-Learning,flat,18,0.06678451221589633
19,Q-Learning,flat,19,0.041563422695546644
19,Q-Learning,flat,20,0.04217525194500903
19,Q-Learning,flat,21,0.012405045259428801
19,Q-Learning,flat,22,0.0251487624022459
19,Q-Learning,flat,23,0.013915986061007668
20,Q-Learning,flat,0,0.010826986270922467
20,Q-Learning,flat,1,0.0156288313884494
20,Q-Learning,flat,2,0.004436414986832814
20,Q-Learning,flat,3,0.004178728055798717
20,Q-Learning,flat,4,0.009215820324504955
20,Q-Learning,flat,5,0.0026533708102544685
20,Q-Learning,flat,6,0.02617794610848628
20,Q-Learning,flat,7,0.08570343095004349
20,Q-Learning,flat,8,0.21411223559748996
20,Q-Learning,flat,9,0.23492199077271333
20,Q-Learning,flat,10,0.16371771997102375
20,Q-Learning,flat,11,0.12703725395966436
20,Q-Learning,flat,12,0.08069564631480705
20,Q-Learning,flat,13,0.059166337217825174
20,Q-Learning,flat,14,0.05716153523843708
20,Q-Learning,flat,15,0.05771005395319505
20,Q-Learning,flat,16,0.06508721930855915
20,Q-Learning,flat,17,0.08630221302558072
20,Q-Learning,flat,18,0.09430883363869981
20,Q-Learning,flat,19,0.07398626157473001
20,Q-Learning,flat,20,0.05489553000103857
20,Q-Learning,flat,21,0.02905930390493533
20,Q-Learning,flat,22,0.010266244413851683
20,Q-Learning,flat,23,0.006385358413965476
