id,start,end,maxspeed,streetName,junction
l_1813,n_id503,n_id483,50 km/h,New North Road,None
l_1814,n_id483,n_id503,50 km/h,New North Road,None
l_1815,n_id503,n_id510,50 km/h,New North Road,None
l_1816,n_id517,n_id520,50 km/h,New North Road,None
l_1817,n_id301,n_id306,80 km/h,Northwestern Motorway,None
l_1818,n_id295,n_id301,80 km/h,Northwestern Motorway,None
l_1819,n_id502,n_id509,50 km/h,Newton Road,None
l_1820,n_id1158,n_id1151,50 km/h,Wellesley Street E,None
l_1821,n_id1151,n_id1147,50 km/h,Wellesley Street E,None
l_1822,n_id845,n_id853,40 km/h,Fanshawe Street,None
l_1823,n_id853,n_id858,40 km/h,Fanshawe Street,None
l_1824,n_id858,n_id853,40 km/h,Fanshawe Street,None
l_1825,n_id853,n_id850,40 km/h,Fanshawe Street,None
l_1826,n_id597,n_id557,80 km/h,Northern Motorway,None
l_1827,n_id958,n_id951,50 km/h,Grafton Road,None
l_1828,n_id1127,n_id1137,50 km/h,Khyber Pass Road,None
l_1829,n_id1157,n_id1155,50 km/h,Mountain Road,None
l_1830,n_id1155,n_id1152,50 km/h,Mountain Road,None
l_1831,n_id839,n_id849,50 km/h,Symonds Street,None
l_1832,n_id836,n_id839,50 km/h,Symonds Street,None
l_1833,n_id953,n_id946,30 km/h,Lower Hobson Street,None
l_1834,n_id1158,n_id1150,80 km/h,Entry 2A Wellesley Street,None
l_1835,n_id591,n_id600,80 km/h,Exit 427 Nelson Street,None
l_1836,n_id230,n_id170,80 km/h,Northern Motorway,None
l_1837,n_id540,n_id523,50 km/h,Newton Road,None
l_1838,n_id329,n_id362,80 km/h,Northwestern Motorway,None
l_1839,n_id961,n_id949,80 km/h,Southern Motorway,None
l_1840,n_id922,n_id914,30 km/h,Lower Hobson Street,None
l_1841,n_id880,n_id883,30 km/h,Queen Street,None
l_1842,n_id807,n_id808,50 km/h,Symonds Street,None
l_1843,n_id808,n_id797,50 km/h,Symonds Street,None
l_1844,n_id1053,n_id1074,50 km/h,Khyber Pass Road,None
l_1845,n_id1451,n_id1448,50 km/h,Parnell Road,None
l_1846,n_id368,n_id361,50 km/h,Great North Road,None
l_1847,n_id50,n_id48,50 km/h,Great North Road,None
l_1848,n_id48,n_id47,50 km/h,Great North Road,None
l_1849,n_id35,n_id32,50 km/h,Great North Road,None
l_1850,n_id1189,n_id1185,50 km/h,Park Road,None
l_1851,n_id1185,n_id1183,50 km/h,Park Road,None
l_1852,n_id15,n_id12,50 km/h,Jervois Road,None
l_1853,n_id12,n_id8,50 km/h,Jervois Road,None
l_1854,n_id52,n_id46,50 km/h,Jervois Road,None
l_1855,n_id46,n_id42,50 km/h,Jervois Road,None
l_1856,n_id104,n_id98,50 km/h,Jervois Road,None
l_1857,n_id190,n_id180,50 km/h,Jervois Road,None
l_1858,n_id980,n_id959,30 km/h,Quay Street,None
l_1859,n_id937,n_id919,40 km/h,Fanshawe Street,None
l_1860,n_id934,n_id926,30 km/h,Lower Hobson Street,None
l_1861,n_id926,n_id922,30 km/h,Lower Hobson Street,None
l_1862,n_id946,n_id928,30 km/h,Lower Hobson Street,None
l_1863,n_id1006,n_id1002,30 km/h,Queen Street,None
l_1864,n_id1002,n_id996,30 km/h,Queen Street,None
l_1865,n_id830,n_id822,50 km/h,Symonds Street,None
l_1866,n_id822,n_id818,50 km/h,Symonds Street,None
l_1867,n_id821,n_id811,40 km/h,Hobson Street,None
l_1868,n_id1439,n_id1422,50 km/h,Quay Street,None
l_1869,n_id329,n_id366,80 km/h,Exit 4A Northern Motorway,None
l_1870,n_id362,n_id366,80 km/h,Northwestern Motorway,None
l_1871,n_id366,n_id420,80 km/h,Northwestern Motorway,None
l_1872,n_id420,n_id429,80 km/h,Northwestern Motorway,None
l_1873,n_id489,n_id461,30 km/h,Victoria Street W,None
l_1874,n_id518,n_id505,30 km/h,Victoria Street W,None
l_1875,n_id1539,n_id1540,50 km/h,Tamaki Drive,None
l_1876,n_id888,n_id881,30 km/h,Mayoral Drive,None
l_1877,n_id717,n_id726,40 km/h,Nelson Street,None
l_1878,n_id411,n_id416,50 km/h,Newton Road,None
l_1879,n_id416,n_id425,50 km/h,Newton Road,None
l_1880,n_id750,n_id725,30 km/h,Karangahape Road,None
l_1881,n_id792,n_id761,30 km/h,Karangahape Road,None
l_1882,n_id761,n_id750,30 km/h,Karangahape Road,None
l_1883,n_id1507,n_id1520,50 km/h,Ayr Street,None
l_1884,n_id1520,n_id1522,50 km/h,Ayr Street,None
l_1885,n_id170,n_id140,80 km/h,Northern Motorway,None
l_1886,n_id140,n_id137,80 km/h,Northern Motorway,None
l_1887,n_id1092,n_id1100,30 km/h,Bowen Avenue,None
l_1888,n_id1100,n_id1141,30 km/h,Bowen Avenue,None
l_1889,n_id727,n_id718,30 km/h,Cook Street,None
l_1890,n_id783,n_id759,40 km/h,Hobson Street,None
l_1891,n_id705,n_id710,40 km/h,Nelson Street,None
l_1892,n_id633,n_id627,30 km/h,Halsey Street,None
l_1893,n_id538,n_id533,80 km/h,Exit 427 Nelson Street,None
l_1894,n_id955,n_id959,30 km/h,Lower Hobson Street,None
l_1895,n_id946,n_id955,30 km/h,Lower Hobson Street,None
l_1896,n_id1018,n_id1009,30 km/h,Queen Street,None
l_1897,n_id1427,n_id1425,50 km/h,Broadway,None
l_1898,n_id1425,n_id1421,50 km/h,Broadway,None
l_1899,n_id1060,n_id1051,50 km/h,Grafton Road,None
l_1900,n_id1051,n_id1050,50 km/h,Grafton Road,None
l_1901,n_id1150,n_id1132,80 km/h,Entry 2A Wellesley Street,None
l_1902,n_id1132,n_id1028,80 km/h,Entry 2A Wellesley Street,None
l_1903,n_id1277,n_id1254,50 km/h,Stanley Street,None
l_1904,n_id373,n_id358,50 km/h,Ponsonby Road,None
l_1905,n_id284,n_id277,40 km/h,Ponsonby Road,None
l_1906,n_id277,n_id269,40 km/h,Ponsonby Road,None
l_1907,n_id1270,n_id1271,30 km/h,Beach Road,None
l_1908,n_id1271,n_id1274,30 km/h,Beach Road,None
l_1909,n_id1530,n_id1532,50 km/h,Gladstone Road,None
l_1910,n_id1532,n_id1533,50 km/h,Gladstone Road,None
l_1911,n_id1275,n_id1272,30 km/h,Anzac Avenue,None
l_1912,n_id1272,n_id1264,30 km/h,Anzac Avenue,None
l_1913,n_id1253,n_id1256,30 km/h,Anzac Avenue,None
l_1914,n_id1282,n_id1286,30 km/h,Quay Street,None
l_1915,n_id713,n_id704,30 km/h,Vincent Street,None
l_1916,n_id1223,n_id1224,50 km/h,Park Road,None
l_1917,n_id1058,n_id1066,50 km/h,Park Road,None
l_1918,n_id1003,n_id994,30 km/h,Albert Street,None
l_1919,n_id1029,n_id1025,30 km/h,Queen Street,None
l_1920,n_id1025,n_id1020,30 km/h,Queen Street,None
l_1921,n_id1402,n_id1397,50 km/h,Broadway,None
l_1922,n_id860,n_id864,30 km/h,Queen Street,None
l_1923,n_id864,n_id871,30 km/h,Queen Street,None
l_1924,n_id902,n_id901,30 km/h,Queen Street,None
l_1925,n_id901,n_id898,30 km/h,Queen Street,None
l_1926,n_id710,n_id714,40 km/h,Nelson Street,None
l_1927,n_id714,n_id717,40 km/h,Nelson Street,None
l_1928,n_id988,n_id985,30 km/h,Albert Street,None
l_1929,n_id1394,n_id1393,50 km/h,Broadway,None
l_1930,n_id1393,n_id1392,50 km/h,Broadway,None
l_1931,n_id994,n_id992,30 km/h,Albert Street,None
l_1932,n_id992,n_id988,30 km/h,Albert Street,None
l_1933,n_id208,n_id212,50 km/h,Bond Street,None
l_1934,n_id322,n_id319,50 km/h,Great North Road,None
l_1935,n_id287,n_id280,50 km/h,Great North Road,None
l_1936,n_id280,n_id276,50 km/h,Great North Road,None
l_1937,n_id176,n_id174,50 km/h,Great North Road,None
l_1938,n_id174,n_id171,50 km/h,Great North Road,None
l_1939,n_id236,n_id234,50 km/h,Great North Road,None
l_1940,n_id234,n_id228,50 km/h,Great North Road,None
l_1941,n_id162,n_id157,50 km/h,Great North Road,None
l_1942,n_id157,n_id151,50 km/h,Great North Road,None
l_1943,n_id205,n_id200,50 km/h,Great North Road,None
l_1944,n_id196,n_id192,50 km/h,Great North Road,None
l_1945,n_id192,n_id187,50 km/h,Great North Road,None
l_1946,n_id121,n_id119,50 km/h,Great North Road,None
l_1947,n_id119,n_id117,50 km/h,Great North Road,None
l_1948,n_id17,n_id16,50 km/h,Great North Road,None
l_1949,n_id204,n_id207,50 km/h,Bond Street,None
l_1950,n_id200,n_id196,50 km/h,Great North Road,None
l_1951,n_id207,n_id208,50 km/h,Bond Street,None
l_1952,n_id319,n_id315,50 km/h,Great North Road,None
l_1953,n_id683,n_id700,50 km/h,Newton Road,None
l_1954,n_id700,n_id715,50 km/h,Newton Road,None
l_1955,n_id399,n_id402,50 km/h,Newton Road,None
l_1956,n_id899,n_id896,40 km/h,Hobson Street,None
l_1957,n_id896,n_id893,40 km/h,Hobson Street,None
l_1958,n_id1412,n_id1415,50 km/h,Parnell Road,None
l_1959,n_id1415,n_id1419,50 km/h,Parnell Road,None
l_1960,n_id316,n_id311,50 km/h,College Hill,None
l_1961,n_id311,n_id305,50 km/h,College Hill,None
l_1962,n_id553,n_id546,50 km/h,New North Road,None
l_1963,n_id546,n_id539,50 km/h,New North Road,None
l_1964,n_id658,n_id645,50 km/h,New North Road,None
l_1965,n_id645,n_id640,50 km/h,New North Road,None
l_1966,n_id275,n_id273,50 km/h,New North Road,None
l_1967,n_id349,n_id342,30 km/h,Hepburn Street,None
l_1968,n_id1034,n_id1043,30 km/h,Victoria Street E,None
l_1969,n_id448,n_id439,30 km/h,Karangahape Road,None
l_1970,n_id636,n_id620,30 km/h,Karangahape Road,None
l_1971,n_id753,n_id745,50 km/h,New North Road,None
l_1972,n_id745,n_id736,50 km/h,New North Road,None
l_1973,n_id660,n_id666,50 km/h,Newton Road,None
l_1974,n_id718,n_id701,30 km/h,Cook Street,None
l_1975,n_id701,n_id677,30 km/h,Cook Street,None
l_1976,n_id1498,n_id1503,50 km/h,Saint Stephens Avenue,None
l_1977,n_id629,n_id614,50 km/h,New North Road,None
l_1978,n_id1429,n_id1430,50 km/h,Parnell Road,None
l_1979,n_id1430,n_id1432,50 km/h,Parnell Road,None
l_1980,n_id1133,n_id1126,50 km/h,Grafton Road,None
l_1981,n_id303,n_id302,40 km/h,Ponsonby Road,None
l_1982,n_id1095,n_id1090,50 km/h,Grafton Road,None
l_1983,n_id1448,n_id1446,50 km/h,Parnell Road,None
l_1984,n_id1446,n_id1445,50 km/h,Parnell Road,None
l_1985,n_id1145,n_id1144,50 km/h,Grafton Road,None
l_1986,n_id1144,n_id1138,50 km/h,Grafton Road,None
l_1987,n_id1256,n_id1259,30 km/h,Anzac Avenue,None
l_1988,n_id1259,n_id1260,30 km/h,Anzac Avenue,None
l_1989,n_id1218,n_id1221,50 km/h,Park Road,None
l_1990,n_id1221,n_id1223,50 km/h,Park Road,None
l_1991,n_id391,n_id397,50 km/h,Newton Road,None
l_1992,n_id397,n_id399,50 km/h,Newton Road,None
l_1993,n_id893,n_id886,40 km/h,Hobson Street,None
l_1994,n_id269,n_id265,40 km/h,Ponsonby Road,None
l_1995,n_id265,n_id262,40 km/h,Ponsonby Road,None
l_1996,n_id564,n_id553,50 km/h,New North Road,None
l_1997,n_id738,n_id728,40 km/h,Hobson Street,None
l_1998,n_id728,n_id719,40 km/h,Hobson Street,None
l_1999,n_id651,n_id660,50 km/h,Newton Road,None
l_2000,n_id523,n_id540,50 km/h,Newton Road,None
l_2001,n_id1302,n_id1301,30 km/h,Anzac Avenue,None
l_2002,n_id1494,n_id1495,50 km/h,Saint Stephens Avenue,None
l_2003,n_id1495,n_id1498,50 km/h,Saint Stephens Avenue,None
l_2004,n_id614,n_id603,50 km/h,New North Road,None
l_2005,n_id603,n_id592,50 km/h,New North Road,None
l_2006,n_id302,n_id300,40 km/h,Ponsonby Road,None
l_2007,n_id886,n_id885,40 km/h,Hobson Street,None
l_2008,n_id885,n_id884,40 km/h,Hobson Street,None
l_2009,n_id279,n_id278,50 km/h,New North Road,None
l_2010,n_id278,n_id275,50 km/h,New North Road,None
l_2011,n_id1219,n_id1226,30 km/h,Waterloo Quadrant,None
l_2012,n_id670,n_id654,40 km/h,Fanshawe Street,None
l_2013,n_id1390,n_id1396,50 km/h,The Strand,None
l_2014,n_id1396,n_id1401,50 km/h,The Strand,None
l_2015,n_id57,n_id59,50 km/h,Williamson Avenue,None
l_2016,n_id42,n_id39,50 km/h,Jervois Road,None
l_2017,n_id39,n_id36,50 km/h,Jervois Road,None
l_2018,n_id487,n_id498,30 km/h,Beaumont Street,None
l_2019,n_id1515,n_id1514,50 km/h,Gladstone Road,None
l_2020,n_id1514,n_id1512,50 km/h,Gladstone Road,None
l_2021,n_id752,n_id729,40 km/h,Fanshawe Street,None
l_2022,n_id729,n_id716,40 km/h,Fanshawe Street,None
l_2023,n_id156,n_id153,50 km/h,Jervois Road,None
l_2024,n_id964,n_id948,40 km/h,Fanshawe Street,None
l_2025,n_id51,n_id55,50 km/h,Williamson Avenue,None
l_2026,n_id55,n_id57,50 km/h,Williamson Avenue,None
l_2027,n_id480,n_id487,30 km/h,Beaumont Street,None
l_2028,n_id501,n_id504,30 km/h,Beaumont Street,None
l_2029,n_id153,n_id147,50 km/h,Jervois Road,None
l_2030,n_id948,n_id942,40 km/h,Fanshawe Street,None
l_2031,n_id942,n_id937,40 km/h,Fanshawe Street,None
l_2032,n_id1476,n_id1479,50 km/h,The Strand,None
l_2033,n_id474,n_id480,30 km/h,Beaumont Street,None
l_2034,n_id498,n_id499,30 km/h,Beaumont Street,None
l_2035,n_id499,n_id501,30 km/h,Beaumont Street,None
l_2036,n_id152,n_id160,50 km/h,Shelly Beach Road,None
l_2037,n_id160,n_id168,50 km/h,Shelly Beach Road,None
l_2038,n_id166,n_id155,50 km/h,Shelly Beach Road,None
l_2039,n_id1479,n_id1481,50 km/h,The Strand,None
l_2040,n_id1481,n_id1482,50 km/h,The Strand,None
l_2041,n_id1443,n_id1449,50 km/h,The Strand,None
l_2042,n_id492,n_id516,30 km/h,Cook Street,None
l_2043,n_id516,n_id524,30 km/h,Cook Street,None
l_2044,n_id100,n_id99,50 km/h,Curran Street,None
l_2045,n_id466,n_id475,30 km/h,Cook Street,None
l_2046,n_id475,n_id492,30 km/h,Cook Street,None
l_2047,n_id1356,n_id1358,50 km/h,The Strand,None
l_2048,n_id1375,n_id1380,50 km/h,The Strand,None
l_2049,n_id1380,n_id1381,50 km/h,The Strand,None
l_2050,n_id1252,n_id1245,30 km/h,Symonds Street,None
l_2051,n_id1203,n_id1209,30 km/h,Waterloo Quadrant,None
l_2052,n_id1209,n_id1219,30 km/h,Waterloo Quadrant,None
l_2053,n_id1283,n_id1295,30 km/h,Anzac Avenue,None
l_2054,n_id1262,n_id1265,30 km/h,Beach Road,None
l_2055,n_id1265,n_id1266,30 km/h,Beach Road,None
l_2056,n_id1076,n_id1063,80 km/h,Northwestern Motorway,None
l_2057,n_id1130,n_id1121,30 km/h,Symonds Street,None
l_2058,n_id1121,n_id1117,30 km/h,Symonds Street,None
l_2059,n_id41,n_id63,80 km/h,Northwestern Motorway,None
l_2060,n_id859,n_id843,80 km/h,Southern Motorway,None
l_2061,n_id883,n_id887,30 km/h,Queen Street,None
l_2062,n_id1431,n_id1434,50 km/h,The Strand,None
l_2063,n_id1434,n_id1437,50 km/h,The Strand,None
l_2064,n_id1163,n_id1159,50 km/h,Grafton Road,None
l_2065,n_id1159,n_id1153,50 km/h,Grafton Road,None
l_2066,n_id1161,n_id1169,30 km/h,Customs Street E,None
l_2067,n_id1169,n_id1180,30 km/h,Customs Street E,None
l_2068,n_id1045,n_id1044,30 km/h,Queen Street,None
l_2069,n_id1044,n_id1039,30 km/h,Queen Street,None
l_2070,n_id972,n_id969,30 km/h,Albert Street,None
l_2071,n_id969,n_id956,30 km/h,Albert Street,None
l_2072,n_id985,n_id981,30 km/h,Albert Street,None
l_2073,n_id981,n_id972,30 km/h,Albert Street,None
l_2074,n_id110,n_id128,80 km/h,Northwestern Motorway,None
l_2075,n_id1183,n_id1182,50 km/h,Mountain Road,None
l_2076,n_id1182,n_id1179,50 km/h,Mountain Road,None
l_2077,n_id483,n_id434,50 km/h,New North Road,None
l_2078,n_id434,n_id364,50 km/h,New North Road,None
l_2079,n_id430,n_id421,60 km/h,Ian McKinnon Drive,None
l_2080,n_id421,n_id415,60 km/h,Ian McKinnon Drive,None
l_2081,n_id906,n_id874,80 km/h,Northwestern Motorway,None
l_2082,n_id653,n_id626,80 km/h,Northern Motorway,None
l_2083,n_id626,n_id597,80 km/h,Northern Motorway,None
l_2084,n_id1238,n_id1230,80 km/h,Northwestern Motorway,None
l_2085,n_id1230,n_id1212,80 km/h,Northwestern Motorway,None
l_2086,n_id1210,n_id1227,80 km/h,Northwestern Motorway,None
l_2087,n_id202,n_id199,50 km/h,College Hill,None
l_2088,n_id197,n_id194,40 km/h,Ponsonby Road,None
l_2089,n_id194,n_id191,40 km/h,Ponsonby Road,None
l_2090,n_id260,n_id270,40 km/h,Picton Street,None
l_2091,n_id1357,n_id1354,50 km/h,Parnell Rise,None
l_2092,n_id1354,n_id1350,50 km/h,Parnell Rise,None
l_2093,n_id78,n_id79,50 km/h,Curran Street,None
l_2094,n_id132,n_id139,50 km/h,Shelly Beach Road,None
l_2095,n_id1178,n_id1177,50 km/h,Mountain Road,None
l_2096,n_id1177,n_id1171,50 km/h,Mountain Road,None
l_2097,n_id1128,n_id1134,50 km/h,Wellesley Street E,None
l_2098,n_id1106,n_id1110,30 km/h,Symonds Street,None
l_2099,n_id137,n_id123,80 km/h,Northern Motorway,None
l_2100,n_id133,n_id129,80 km/h,Shelly Beach Road,None
l_2101,n_id127,n_id132,50 km/h,Shelly Beach Road,None
l_2102,n_id1087,n_id1088,80 km/h,Entry 430 Khyber Pass Road,None
l_2103,n_id1088,n_id1091,80 km/h,Entry 430 Khyber Pass Road,None
l_2104,n_id1137,n_id1140,50 km/h,Khyber Pass Road,None
l_2105,n_id1197,n_id1196,50 km/h,Park Road,None
l_2106,n_id1212,n_id1220,50 km/h,Grafton Road,None
l_2107,n_id1350,n_id1354,50 km/h,Parnell Rise,None
l_2108,n_id1354,n_id1357,50 km/h,Parnell Rise,None
l_2109,n_id1353,n_id1356,50 km/h,The Strand,None
l_2110,n_id434,n_id476,50 km/h,New North Road,None
l_2111,n_id768,n_id776,50 km/h,Mount Eden Road,None
l_2112,n_id511,n_id506,30 km/h,Wellington Street,None
l_2113,n_id511,n_id506,80 km/h,Entry 425 Wellington Street,None
l_2114,n_id407,n_id424,80 km/h,Northern Motorway,None
l_2115,n_id355,n_id267,80 km/h,Entry 424 Fanshawe Street,None
l_2116,n_id920,n_id903,30 km/h,Karangahape Road,None
l_2117,n_id1488,n_id1490,50 km/h,The Strand,None
l_2118,n_id920,n_id909,30 km/h,Symonds Street,None
l_2119,n_id889,n_id882,50 km/h,Symonds Street,None
l_2120,n_id909,n_id889,50 km/h,Symonds Street,None
l_2121,n_id380,n_id376,30 km/h,Karangahape Road,None
l_2122,n_id455,n_id463,80 km/h,Exit 4C Southern Motorway,None
l_2123,n_id455,n_id463,80 km/h,Northwestern Motorway,None
l_2124,n_id876,n_id866,30 km/h,Karangahape Road,None
l_2125,n_id1291,n_id1300,50 km/h,Carlton Gore Road,None
l_2126,n_id1278,n_id1291,50 km/h,Carlton Gore Road,None
l_2127,n_id1232,n_id1239,50 km/h,Carlton Gore Road,None
l_2128,n_id63,n_id110,80 km/h,Northwestern Motorway,None
l_2129,n_id1484,n_id1486,50 km/h,The Strand,None
l_2130,n_id1486,n_id1487,50 km/h,Quay Street,None
l_2131,n_id1487,n_id1488,50 km/h,Quay Street,None
l_2132,n_id1487,n_id1486,50 km/h,The Strand,None
l_2133,n_id1487,n_id1488,50 km/h,The Strand,None
l_2134,n_id1305,n_id1300,50 km/h,Carlton Gore Road,None
l_2135,n_id370,n_id376,50 km/h,Ponsonby Road,None
l_2136,n_id13,n_id23,80 km/h,Northwestern Motorway,None
l_2137,n_id165,n_id161,80 km/h,Northern Motorway,None
l_2138,n_id600,n_id605,80 km/h,Exit 427 Nelson Street,None
l_2139,n_id600,n_id605,80 km/h,Exit 427 Nelson Street,None
l_2140,n_id422,n_id415,60 km/h,New North Road Interchange,None
l_2141,n_id1001,n_id1030,80 km/h,Southern Motorway,None
l_2142,n_id1030,n_id1047,80 km/h,Southern Motorway,None
l_2143,n_id1499,n_id1497,50 km/h,Tamaki Drive,None
l_2144,n_id1506,n_id1504,50 km/h,Tamaki Drive,None
l_2145,n_id1504,n_id1499,50 km/h,Tamaki Drive,None
l_2146,n_id306,n_id310,80 km/h,Northwestern Motorway,None
l_2147,n_id310,n_id329,80 km/h,Northwestern Motorway,None
l_2148,n_id11,n_id13,80 km/h,Northwestern Motorway,None
l_2149,n_id9,n_id11,80 km/h,Northwestern Motorway,None
l_2150,n_id332,n_id327,80 km/h,Northern Motorway,None
l_2151,n_id427,n_id432,80 km/h,Exit 424C Port And 424D Helensville,None
l_2152,n_id565,n_id571,80 km/h,Exit 424C Port And 424D Helensville,None
l_2153,n_id571,n_id575,80 km/h,Exit 424C Port And 424D Helensville,None
l_2154,n_id575,n_id591,80 km/h,Exit 424C Port And 424D Helensville,None
l_2155,n_id548,n_id552,80 km/h,Exit 424C Port,None
l_2156,n_id552,n_id557,80 km/h,Exit 424C Port,None
l_2157,n_id1158,n_id1154,80 km/h,Northwestern Motorway,None
l_2158,n_id1154,n_id1150,80 km/h,Northwestern Motorway,None
l_2159,n_id1377,n_id1382,50 km/h,Khyber Pass Road,None
l_2160,n_id1181,n_id1188,50 km/h,Park Road,None
l_2161,n_id903,n_id876,30 km/h,Karangahape Road,None
l_2162,n_id1015,n_id1008,30 km/h,Symonds Street,None
l_2163,n_id1301,n_id1297,30 km/h,Anzac Avenue,None
l_2164,n_id1540,n_id1541,50 km/h,Tamaki Drive,None
l_2165,n_id101,n_id100,50 km/h,Curran Street,None
l_2166,n_id1040,n_id1057,30 km/h,Customs Street W,None
l_2167,n_id675,n_id656,30 km/h,Halsey Street,None
l_2168,n_id554,n_id675,30 km/h,Jellicoe Street,None
l_2169,n_id535,n_id554,30 km/h,Jellicoe Street,None
l_2170,n_id79,n_id80,50 km/h,Curran Street,None
l_2171,n_id80,n_id81,50 km/h,Curran Street,None
l_2172,n_id427,n_id442,30 km/h,Exit 424B Cook Street,None
l_2173,n_id442,n_id454,30 km/h,Exit 424B Cook Street,None
l_2174,n_id1214,n_id1217,30 km/h,Grafton Road,None
l_2175,n_id1217,n_id1214,30 km/h,Grafton Road,None
l_2176,n_id1214,n_id1227,50 km/h,Grafton Road,None
l_2177,n_id1117,n_id1113,30 km/h,Symonds Street,None
l_2178,n_id1117,n_id1113,30 km/h,Wellesley Street E,None
l_2179,n_id949,n_id917,80 km/h,Southern Motorway,None
l_2180,n_id917,n_id913,80 km/h,Southern Motorway,None
l_2181,n_id542,n_id538,80 km/h,Exit 427 Nelson Street,None
l_2182,n_id552,n_id545,80 km/h,Exit 427 Nelson Street,None
l_2183,n_id237,n_id241,50 km/h,Bond Street,None
l_2184,n_id223,n_id225,50 km/h,Bond Street,None
l_2185,n_id1240,n_id1246,80 km/h,Southern Motorway,None
l_2186,n_id881,n_id870,30 km/h,Mayoral Drive,None
l_2187,n_id870,n_id862,30 km/h,Mayoral Drive,None
l_2188,n_id1228,n_id1202,30 km/h,Symonds Street,None
l_2189,n_id1245,n_id1236,30 km/h,Symonds Street,None
l_2190,n_id1236,n_id1228,30 km/h,Symonds Street,None
l_2191,n_id1267,n_id1283,30 km/h,Anzac Avenue,None
l_2192,n_id47,n_id44,50 km/h,Great North Road,None
l_2193,n_id43,n_id40,50 km/h,Great North Road,None
l_2194,n_id1305,n_id1316,50 km/h,Carlton Gore Road,None
l_2195,n_id1331,n_id1330,30 km/h,Beach Road,None
l_2196,n_id177,n_id175,50 km/h,Jervois Road,None
l_2197,n_id404,n_id406,80 km/h,Northern Motorway,None
l_2198,n_id210,n_id209,40 km/h,Ponsonby Road,None
l_2199,n_id1273,n_id1282,30 km/h,Quay Street,None
l_2200,n_id62,n_id56,50 km/h,Jervois Road,None
l_2201,n_id778,n_id775,50 km/h,Symonds Street,None
l_2202,n_id570,n_id572,30 km/h,Halsey Street,None
l_2203,n_id97,n_id112,80 km/h,Entry 423 Curran Street,None
l_2204,n_id569,n_id556,40 km/h,Fanshawe Street,None
l_2205,n_id84,n_id92,50 km/h,Entry 423 Curran Street,None
l_2206,n_id412,n_id413,80 km/h,Northern Motorway,None
l_2207,n_id921,n_id918,50 km/h,Nugent Street,None
l_2208,n_id731,n_id713,30 km/h,Vincent Street,None
l_2209,n_id802,n_id793,30 km/h,Upper Queen Street,None
l_2210,n_id818,n_id810,50 km/h,Symonds Street,None
l_2211,n_id309,n_id303,40 km/h,Ponsonby Road,None
l_2212,n_id184,n_id182,40 km/h,Ponsonby Road,None
l_2213,n_id129,n_id127,80 km/h,Shelly Beach Road,None
l_2214,n_id461,n_id443,30 km/h,Victoria Street W,None
l_2215,n_id419,n_id407,80 km/h,Northern Motorway,None
l_2216,n_id338,n_id336,30 km/h,Beaumont Street,None
l_2217,n_id1334,n_id1333,30 km/h,Beach Road,None
l_2218,n_id1359,n_id1352,30 km/h,Quay Street,None
l_2219,n_id1220,n_id1222,50 km/h,Grafton Road,None
l_2220,n_id324,n_id333,30 km/h,College Hill,None
l_2221,n_id88,n_id74,50 km/h,Great North Road,None
l_2222,n_id758,n_id755,50 km/h,Upper Queen Street,None
l_2223,n_id879,n_id897,50 km/h,Khyber Pass Road,None
l_2224,n_id656,n_id643,30 km/h,Halsey Street,None
l_2225,n_id643,n_id635,30 km/h,Halsey Street,None
l_2226,n_id604,n_id589,30 km/h,Karangahape Road,None
l_2227,n_id267,n_id235,80 km/h,Northern Motorway,None
l_2228,n_id691,n_id676,40 km/h,Hobson Street,None
l_2229,n_id1124,n_id1129,30 km/h,Customs Street E,None
l_2230,n_id111,n_id106,50 km/h,Great North Road,None
l_2231,n_id1113,n_id1114,30 km/h,Wellesley Street E,None
l_2232,n_id995,n_id1003,30 km/h,Customs Street W,None
l_2233,n_id918,n_id911,50 km/h,Nugent Street,None
l_2234,n_id541,n_id574,30 km/h,Hopetoun Street,None
l_2235,n_id1140,n_id1146,50 km/h,Khyber Pass Road,None
l_2236,n_id1530,n_id1529,50 km/h,Gladstone Road,None
l_2237,n_id872,n_id878,30 km/h,Mayoral Drive,None
l_2238,n_id785,n_id778,50 km/h,Symonds Street,None
l_2239,n_id590,n_id586,30 km/h,Halsey Street,None
l_2240,n_id477,n_id471,30 km/h,Wellington Street,None
l_2241,n_id1113,n_id1110,30 km/h,Symonds Street,None
l_2242,n_id787,n_id731,30 km/h,Vincent Street,None
l_2243,n_id846,n_id832,30 km/h,Karangahape Road,None
l_2244,n_id1036,n_id1053,50 km/h,Khyber Pass Road,None
l_2245,n_id654,n_id642,40 km/h,Fanshawe Street,None
l_2246,n_id113,n_id109,50 km/h,Jervois Road,None
l_2247,n_id737,n_id741,40 km/h,Nelson Street,None
l_2248,n_id403,n_id408,40 km/h,Northern Motorway,None
l_2249,n_id567,n_id570,30 km/h,Halsey Street,None
l_2250,n_id98,n_id86,50 km/h,Jervois Road,None
l_2251,n_id695,n_id696,30 km/h,Pitt Street,None
l_2252,n_id1035,n_id1028,80 km/h,Northwestern Motorway,None
l_2253,n_id709,n_id698,40 km/h,Hobson Street,None
l_2254,n_id927,n_id924,30 km/h,Albert Street,None
l_2255,n_id468,n_id472,50 km/h,Newton Road,None
l_2256,n_id104,n_id103,50 km/h,Curran Street,None
